segment_id	component_id	english_file	english_anchor	french_file	source_pdf	status	notes
ENSEG:W10:PDF080:0002	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF080:0002	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	080	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF080:0003	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF080:0003	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	080	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF080:0004	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF080:0004	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	080	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF080:0005	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF080:0005	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	080	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF080:0006	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF080:0006	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	080	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF080:0007	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF080:0007	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	080	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF081:0008	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF081:0008	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	081	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF081:0009	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF081:0009	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	081	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF081:0010	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF081:0010	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	081	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF082:0011	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF082:0011	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	082	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF082:0012	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF082:0012	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	082	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF082:0013	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF082:0013	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	082	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF082:0014	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF082:0014	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	082	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF082:0015	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF082:0015	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	082	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF083:0016	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF083:0016	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	083	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF084:0017	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF084:0017	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	084	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF085:0018	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF085:0018	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	085	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF086:0019	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF086:0019	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	086	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF086:0020	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF086:0020	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	086	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF087:0021	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF087:0021	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	087	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF087:0022	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF087:0022	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	087	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF088:0023	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF088:0023	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	088	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W10:PDF088:0024	W10	source/english/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	% ENSEG:W10:PDF088:0024	source/french_diplomatic/tex/works/GAL1897_W10_PRIMITIVE_EQUATIONS.tex	088	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0001	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0001	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0002	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0002	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0003	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0003	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0004	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0004	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0005	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0005	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0006	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0006	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0007	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0007	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0008	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0008	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0009	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0009	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0010	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0010	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0011	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0011	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0012	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0012	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0013	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0013	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0014	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0014	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0015	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0015	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF092:0016	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF092:0016	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	092	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF093:0017	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF093:0017	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	093	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W11:PDF093:0018	W11	source/english/tex/works/GAL1897_W11_BACKMATTER.tex	% ENSEG:W11:PDF093:0018	source/french_diplomatic/tex/works/GAL1897_W11_BACKMATTER.tex	093	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
